Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,goles_barca,goles_rival,temporada
1993-09-19,Ath Bilbao,Barcelona,0,0,D,,,,,,,,,,,,,,,,,0,0,9394
1993-09-26,Barcelona,Zaragoza,4,1,H,,,,,,,,,,,,,,,,,4,1,9394
1993-10-03,Osasuna,Barcelona,2,3,A,,,,,,,,,,,,,,,,,3,2,9394
1993-10-06,Barcelona,Valladolid,3,0,H,,,,,,,,,,,,,,,,,3,0,9394
1993-10-17,La Coruna,Barcelona,1,0,H,,,,,,,,,,,,,,,,,0,1,9394
1993-10-24,Barcelona,Oviedo,1,0,H,,,,,,,,,,,,,,,,,1,0,9394
1993-10-31,Ath Madrid,Barcelona,4,3,H,,,,,,,,,,,,,,,,,3,4,9394
1993-11-07,Barcelona,Santander,2,1,H,,,,,,,,,,,,,,,,,2,1,9394
1993-11-10,Tenerife,Barcelona,2,3,A,,,,,,,,,,,,,,,,,3,2,9394
1993-11-21,Barcelona,Lerida,0,1,A,,,,,,,,,,,,,,,,,0,1,9394
1993-11-28,Vallecano,Barcelona,2,4,A,,,,,,,,,,,,,,,,,4,2,9394
1993-12-05,Barcelona,Logrones,2,2,D,,,,,,,,,,,,,,,,,2,2,9394
1993-12-12,Valencia,Barcelona,0,4,A,,,,,,,,,,,,,,,,,4,0,9394
1993-12-19,Barcelona,Celta,1,0,H,,,,,,,,,,,,,,,,,1,0,9394
1994-01-02,Sp Gijon,Barcelona,2,0,H,,,,,,,,,,,,,,,,,0,2,9394
1994-01-09,Barcelona,Real Madrid,5,0,H,,,,,,,,,,,,,,,,,5,0,9394
1994-01-16,Sevilla,Barcelona,0,0,D,,,,,,,,,,,,,,,,,0,0,9394
1994-01-23,Sociedad,Barcelona,2,1,H,,,,,,,,,,,,,,,,,1,2,9394
1994-01-30,Barcelona,Albacete,2,1,H,,,,,,,,,,,,,,,,,2,1,9394
1994-02-06,Barcelona,Ath Bilbao,2,3,A,,,,,,,,,,,,,,,,,2,3,9394
1994-02-13,Zaragoza,Barcelona,6,3,H,,,,,,,,,,,,,,,,,3,6,9394
1994-02-20,Barcelona,Osasuna,8,1,H,,,,,,,,,,,,,,,,,8,1,9394
1994-02-23,Valladolid,Barcelona,1,3,A,,,,,,,,,,,,,,,,,3,1,9394
1994-02-27,Barcelona,La Coruna,3,0,H,,,,,,,,,,,,,,,,,3,0,9394
1994-03-06,Oviedo,Barcelona,1,3,A,,,,,,,,,,,,,,,,,3,1,9394
1994-03-13,Barcelona,Ath Madrid,5,3,H,,,,,,,,,,,,,,,,,5,3,9394
1994-03-20,Santander,Barcelona,1,1,D,,,,,,,,,,,,,,,,,1,1,9394
1994-03-27,Barcelona,Tenerife,2,1,H,,,,,,,,,,,,,,,,,2,1,9394
1994-04-03,Lerida,Barcelona,1,2,A,,,,,,,,,,,,,,,,,2,1,9394
1994-04-06,Barcelona,Vallecano,1,0,H,,,,,,,,,,,,,,,,,1,0,9394
1994-04-10,Logrones,Barcelona,0,0,D,,,,,,,,,,,,,,,,,0,0,9394
1994-04-17,Barcelona,Valencia,3,1,H,,,,,,,,,,,,,,,,,3,1,9394
1994-04-24,Celta,Barcelona,0,4,A,,,,,,,,,,,,,,,,,4,0,9394
1994-05-01,Barcelona,Sp Gijon,4,0,H,,,,,,,,,,,,,,,,,4,0,9394
1994-05-08,Real Madrid,Barcelona,0,1,A,,,,,,,,,,,,,,,,,1,0,9394
1994-05-15,Barcelona,Sevilla,5,2,H,,,,,,,,,,,,,,,,,5,2,9394
1994-09-04,Sp Gijon,Barcelona,2,1,H,,,,,,,,,,,,,,,,,1,2,9495
1994-09-10,Barcelona,Santander,2,1,H,,,,,,,,,,,,,,,,,2,1,9495
1994-09-18,Espanol,Barcelona,0,0,D,,,,,,,,,,,,,,,,,0,0,9495
1994-09-24,Barcelona,Compostela,4,0,H,,,,,,,,,,,,,,,,,4,0,9495
1994-10-02,Zaragoza,Barcelona,2,1,H,,,,,,,,,,,,,,,,,1,2,9495
1994-10-08,Barcelona,Ath Madrid,4,3,H,,,,,,,,,,,,,,,,,4,3,9495
1994-10-15,Valencia,Barcelona,1,2,A,,,,,,,,,,,,,,,,,2,1,9495
1994-10-23,Barcelona,Tenerife,1,0,H,,,,,,,,,,,,,,,,,1,0,9495
1994-10-29,Sociedad,Barcelona,1,1,D,,,,,,,,,,,,,,,,,1,1,9495
1994-11-06,Barcelona,Oviedo,1,0,H,,,,,,,,,,,,,,,,,1,0,9495
1994-11-19,Valladolid,Barcelona,1,3,A,,,,,,,,,,,,,,,,,3,1,9495
1994-11-27,Barcelona,Sevilla,0,1,A,,,,,,,,,,,,,,,,,0,1,9495
1994-12-03,Barcelona,La Coruna,1,1,D,,,,,,,,,,,,,,,,,1,1,9495
1994-12-11,Celta,Barcelona,2,4,A,,,,,,,,,,,,,,,,,4,2,9495
1994-12-21,Barcelona,Betis,1,1,D,,,,,,,,,,,,,,,,,1,1,9495
1995-01-07,Real Madrid,Barcelona,5,0,H,,,,,,,,,,,,,,,,,0,5,9495
1995-01-15,Barcelona,Logrones,3,0,H,,,,,,,,,,,,,,,,,3,0,9495
1995-01-22,Albacete,Barcelona,2,2,D,,,,,,,,,,,,,,,,,2,2,9495
1995-01-28,Barcelona,Ath Bilbao,1,0,H,,,,,,,,,,,,,,,,,1,0,9495
1995-02-05,Barcelona,Sp Gijon,3,1,H,,,,,,,,,,,,,,,,,3,1,9495
1995-02-11,Santander,Barcelona,5,0,H,,,,,,,,,,,,,,,,,0,5,9495
1995-02-18,Barcelona,Espanol,3,0,H,,,,,,,,,,,,,,,,,3,0,9495
1995-02-25,Compostela,Barcelona,1,2,A,,,,,,,,,,,,,,,,,2,1,9495
1995-03-05,Barcelona,Zaragoza,3,0,H,,,,,,,,,,,,,,,,,3,0,9495
1995-03-11,Ath Madrid,Barcelona,2,0,H,,,,,,,,,,,,,,,,,0,2,9495
1995-03-19,Barcelona,Valencia,0,0,D,,,,,,,,,,,,,,,,,0,0,9495
1995-04-02,Tenerife,Barcelona,2,1,H,,,,,,,,,,,,,,,,,1,2,9495
1995-04-09,Barcelona,Sociedad,1,1,D,,,,,,,,,,,,,,,,,1,1,9495
1995-04-16,Oviedo,Barcelona,0,0,D,,,,,,,,,,,,,,,,,0,0,9495
1995-04-23,Barcelona,Valladolid,4,1,H,,,,,,,,,,,,,,,,,4,1,9495
1995-04-30,Sevilla,Barcelona,4,2,H,,,,,,,,,,,,,,,,,2,4,9495
1995-05-06,La Coruna,Barcelona,1,0,H,,,,,,,,,,,,,,,,,0,1,9495
1995-05-14,Barcelona,Celta,1,1,D,,,,,,,,,,,,,,,,,1,1,9495
1995-05-21,Betis,Barcelona,1,1,D,,,,,,,,,,,,,,,,,1,1,9495
1995-05-27,Barcelona,Real Madrid,1,0,H,,,,,,,,,,,,,,,,,1,0,9495
1995-06-04,Logrones,Barcelona,1,4,A,,,,,,,,,,,,,,,,,4,1,9495
1995-06-10,Barcelona,Albacete,0,1,A,,,,,,,,,,,,,,,,,0,1,9495
1995-06-18,Ath Bilbao,Barcelona,0,2,A,,,,,,,,,,,,,,,,,2,0,9495
1995-09-03,Valladolid,Barcelona,0,2,A,0.0,0.0,D,,,,,,,,,,,,,,2,0,9596
1995-09-09,Barcelona,Merida,2,2,D,1.0,1.0,D,,,,,,,,,,,,,,2,2,9596
1995-09-17,Zaragoza,Barcelona,0,3,A,0.0,0.0,D,,,,,,,,,,,,,,3,0,9596
1995-09-23,Barcelona,Vallecano,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,2,0,9596
1995-09-30,Real Madrid,Barcelona,1,1,D,1.0,1.0,D,,,,,,,,,,,,,,1,1,9596
1995-10-04,Barcelona,Oviedo,4,1,H,3.0,0.0,H,,,,,,,,,,,,,,4,1,9596
1995-10-07,Betis,Barcelona,1,5,A,0.0,2.0,A,,,,,,,,,,,,,,5,1,9596
1995-10-14,Barcelona,Ath Bilbao,4,1,H,1.0,0.0,H,,,,,,,,,,,,,,4,1,9596
1995-10-22,Barcelona,Valencia,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,1,0,9596
1995-10-28,Compostela,Barcelona,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,1,2,9596
1995-11-05,Barcelona,Salamanca,4,1,H,3.0,0.0,H,,,,,,,,,,,,,,4,1,9596
1995-11-12,Tenerife,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9596
1995-11-18,Barcelona,Albacete,3,0,H,1.0,0.0,H,,,,,,,,,,,,,,3,0,9596
1995-11-25,Sociedad,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9596
1995-12-02,Barcelona,Santander,1,1,D,1.0,1.0,D,,,,,,,,,,,,,,1,1,9596
1995-12-09,Ath Madrid,Barcelona,3,1,H,2.0,0.0,H,,,,,,,,,,,,,,1,3,9596
1995-12-16,Barcelona,Sp Gijon,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,1,0,9596
1995-12-20,Sevilla,Barcelona,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,1,9596
1996-01-04,Barcelona,Espanol,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,2,1,9596
1996-01-07,Celta,Barcelona,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,0,1,9596
1996-01-14,Barcelona,La Coruna,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9596
1996-01-21,Barcelona,Valladolid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,1,0,9596
1996-01-25,Merida,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,0,0,9596
1996-01-28,Barcelona,Zaragoza,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,3,1,9596
1996-02-04,Vallecano,Barcelona,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,1,1,9596
1996-02-10,Barcelona,Real Madrid,3,0,H,1.0,0.0,H,,,,,,,,,,,,,,3,0,9596
1996-02-18,Oviedo,Barcelona,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,2,1,9596
1996-02-25,Barcelona,Betis,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,1,0,9596
1996-03-02,Ath Bilbao,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,0,0,9596
1996-03-09,Valencia,Barcelona,4,1,H,2.0,0.0,H,,,,,,,,,,,,,,1,4,9596
1996-03-16,Barcelona,Compostela,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,1,0,9596
1996-03-24,Salamanca,Barcelona,1,3,A,1.0,3.0,A,,,,,,,,,,,,,,3,1,9596
1996-03-27,Barcelona,Tenerife,2,2,D,2.0,2.0,D,,,,,,,,,,,,,,2,2,9596
1996-03-31,Albacete,Barcelona,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,1,0,9596
1996-04-06,Barcelona,Sociedad,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,1,0,9596
1996-04-13,Santander,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9596
1996-04-20,Barcelona,Ath Madrid,1,3,A,1.0,1.0,D,,,,,,,,,,,,,,1,3,9596
1996-04-28,Sp Gijon,Barcelona,0,3,A,0.0,3.0,A,,,,,,,,,,,,,,3,0,9596
1996-05-05,Barcelona,Sevilla,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9596
1996-05-15,Espanol,Barcelona,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,1,1,9596
1996-05-19,Barcelona,Celta,3,2,H,0.0,1.0,A,,,,,,,,,,,,,,3,2,9596
1996-05-26,La Coruna,Barcelona,2,2,D,1.0,0.0,H,,,,,,,,,,,,,,2,2,9596
1996-09-01,Oviedo,Barcelona,2,4,A,0.0,0.0,D,,,,,,,,,,,,,,4,2,9697
1996-09-07,Barcelona,Espanol,2,1,H,0.0,0.0,D,,,,,,,,,,,,,,2,1,9697
1996-09-15,Santander,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9697
1996-09-22,Barcelona,Sociedad,3,2,H,1.0,0.0,H,,,,,,,,,,,,,,3,2,9697
1996-09-29,Zaragoza,Barcelona,3,5,A,2.0,1.0,H,,,,,,,,,,,,,,5,3,9697
1996-10-02,Barcelona,Tenerife,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,1,1,9697
1996-10-12,Compostela,Barcelona,1,5,A,0.0,3.0,A,,,,,,,,,,,,,,5,1,9697
1996-10-20,Barcelona,Logrones,8,0,H,4.0,0.0,H,,,,,,,,,,,,,,8,0,9697
1996-10-23,Sevilla,Barcelona,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,1,0,9697
1996-10-26,Barcelona,Valencia,3,2,H,2.0,0.0,H,,,,,,,,,,,,,,3,2,9697
1996-11-04,Sp Gijon,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,0,0,9697
1996-11-09,Barcelona,Ath Madrid,3,3,D,2.0,1.0,H,,,,,,,,,,,,,,3,3,9697
1996-11-18,Barcelona,Valladolid,6,1,H,3.0,0.0,H,,,,,,,,,,,,,,6,1,9697
1996-11-23,Ath Bilbao,Barcelona,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,1,2,9697
1996-12-02,Barcelona,Extremadura,3,0,H,3.0,0.0,H,,,,,,,,,,,,,,3,0,9697
1996-12-07,Real Madrid,Barcelona,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,2,9697
1996-12-22,Barcelona,Celta,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,1,0,9697
1997-01-04,La Coruna,Barcelona,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,1,0,9697
1997-01-13,Barcelona,Hercules,2,3,A,2.0,2.0,D,,,,,,,,,,,,,,2,3,9697
1997-01-19,Betis,Barcelona,2,4,A,2.0,1.0,H,,,,,,,,,,,,,,4,2,9697
1997-01-26,Barcelona,Vallecano,6,0,H,5.0,0.0,H,,,,,,,,,,,,,,6,0,9697
1997-02-02,Barcelona,Oviedo,2,2,D,0.0,0.0,D,,,,,,,,,,,,,,2,2,9697
1997-02-09,Espanol,Barcelona,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,2,9697
1997-02-16,Barcelona,Santander,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,1,0,9697
1997-02-20,Sociedad,Barcelona,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,2,9697
1997-02-23,Barcelona,Zaragoza,4,1,H,3.0,0.0,H,,,,,,,,,,,,,,4,1,9697
1997-03-01,Tenerife,Barcelona,4,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,4,9697
1997-03-09,Barcelona,Compostela,3,0,H,2.0,0.0,H,,,,,,,,,,,,,,3,0,9697
1997-03-16,Logrones,Barcelona,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,1,0,9697
1997-03-23,Barcelona,Sevilla,4,0,H,0.0,0.0,D,,,,,,,,,,,,,,4,0,9697
1997-03-30,Valencia,Barcelona,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,1,1,9697
1997-04-06,Barcelona,Sp Gijon,4,0,H,2.0,0.0,H,,,,,,,,,,,,,,4,0,9697
1997-04-13,Ath Madrid,Barcelona,2,5,A,1.0,2.0,A,,,,,,,,,,,,,,5,2,9697
1997-04-16,Valladolid,Barcelona,3,1,H,1.0,1.0,D,,,,,,,,,,,,,,1,3,9697
1997-04-20,Barcelona,Ath Bilbao,2,0,H,0.0,0.0,D,,,,,,,,,,,,,,2,0,9697
1997-05-05,Extremadura,Barcelona,1,3,A,1.0,2.0,A,,,,,,,,,,,,,,3,1,9697
1997-05-10,Barcelona,Real Madrid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,1,0,9697
1997-05-19,Celta,Barcelona,1,3,A,0.0,2.0,A,,,,,,,,,,,,,,3,1,9697
1997-05-24,Barcelona,La Coruna,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,1,0,9697
1997-06-01,Hercules,Barcelona,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,1,2,9697
1997-06-15,Barcelona,Betis,3,0,H,1.0,0.0,H,,,,,,,,,,,,,,3,0,9697
1997-06-22,Vallecano,Barcelona,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,2,1,9697
1997-08-31,Barcelona,Sociedad,3,0,H,1.0,0.0,H,,,,,,,,,,,,,,3,0,9798
1997-09-08,Valencia,Barcelona,0,3,A,0.0,2.0,A,,,,,,,,,,,,,,3,0,9798
1997-09-13,Barcelona,La Coruna,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,2,1,9798
1997-09-28,Sp Gijon,Barcelona,1,4,A,1.0,2.0,A,,,,,,,,,,,,,,4,1,9798
1997-10-05,Barcelona,Tenerife,3,2,H,2.0,2.0,D,,,,,,,,,,,,,,3,2,9798
1997-10-14,Mallorca,Barcelona,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,1,0,9798
1997-10-18,Compostela,Barcelona,2,2,D,1.0,0.0,H,,,,,,,,,,,,,,2,2,9798
1997-10-26,Barcelona,Santander,2,0,H,0.0,0.0,D,,,,,,,,,,,,,,2,0,9798
1997-11-01,Real Madrid,Barcelona,2,3,A,0.0,1.0,A,,,,,,,,,,,,,,3,2,9798
1997-11-09,Barcelona,Valladolid,1,2,A,0.0,1.0,A,,,,,,,,,,,,,,1,2,9798
1997-11-13,Ath Bilbao,Barcelona,3,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,3,9798
1997-11-16,Barcelona,Celta,3,2,H,1.0,1.0,D,,,,,,,,,,,,,,3,2,9798
1997-11-22,Oviedo,Barcelona,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,0,1,9798
1997-12-01,Barcelona,Merida,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,3,1,9798
1997-12-06,Zaragoza,Barcelona,1,2,A,0.0,2.0,A,,,,,,,,,,,,,,2,1,9798
1997-12-13,Barcelona,Espanol,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,3,1,9798
1997-12-20,Barcelona,Ath Madrid,3,1,H,0.0,1.0,A,,,,,,,,,,,,,,3,1,9798
1998-01-05,Salamanca,Barcelona,4,3,H,1.0,1.0,D,,,,,,,,,,,,,,3,4,9798
1998-01-11,Sociedad,Barcelona,2,2,D,0.0,1.0,A,,,,,,,,,,,,,,2,2,9798
1998-01-19,Barcelona,Valencia,3,4,A,1.0,0.0,H,,,,,,,,,,,,,,3,4,9798
1998-01-25,La Coruna,Barcelona,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,1,3,9798
1998-02-01,Barcelona,Sp Gijon,2,1,H,2.0,1.0,H,,,,,,,,,,,,,,2,1,9798
1998-02-08,Tenerife,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9798
1998-02-15,Barcelona,Mallorca,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,0,0,9798
1998-02-22,Barcelona,Compostela,2,0,H,2.0,0.0,H,,,,,,,,,,,,,,2,0,9798
1998-03-02,Santander,Barcelona,2,4,A,1.0,0.0,H,,,,,,,,,,,,,,4,2,9798
1998-03-07,Barcelona,Real Madrid,3,0,H,0.0,0.0,D,,,,,,,,,,,,,,3,0,9798
1998-03-15,Valladolid,Barcelona,1,2,A,1.0,0.0,H,,,,,,,,,,,,,,2,1,9798
1998-03-22,Barcelona,Ath Bilbao,4,0,H,2.0,0.0,H,,,,,,,,,,,,,,4,0,9798
1998-03-29,Celta,Barcelona,3,1,H,2.0,1.0,H,,,,,,,,,,,,,,1,3,9798
1998-04-04,Barcelona,Oviedo,2,1,H,2.0,0.0,H,,,,,,,,,,,,,,2,1,9798
1998-04-07,Betis,Barcelona,0,2,A,0.0,0.0,D,,,,,,,,,,,,,,2,0,9798
1998-04-11,Merida,Barcelona,1,2,A,0.0,0.0,D,,,,,,,,,,,,,,2,1,9798
1998-04-19,Barcelona,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,1,0,9798
1998-04-25,Espanol,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,1,1,9798
1998-05-03,Barcelona,Betis,1,3,A,1.0,0.0,H,,,,,,,,,,,,,,1,3,9798
1998-05-10,Ath Madrid,Barcelona,5,2,H,2.0,1.0,H,,,,,,,,,,,,,,2,5,9798
1998-05-15,Barcelona,Salamanca,1,4,A,0.0,1.0,A,,,,,,,,,,,,,,1,4,9798
1998-08-30,Santander,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,0,0,9899
1998-09-12,Barcelona,Extremadura,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,1,0,9899
1998-09-19,Real Madrid,Barcelona,2,2,D,2.0,1.0,H,,,,,,,,,,,,,,2,2,9899
1998-09-26,Barcelona,Celta,2,2,D,1.0,1.0,D,,,,,,,,,,,,,,2,2,9899
1998-10-03,Valencia,Barcelona,1,3,A,1.0,0.0,H,,,,,,,,,,,,,,3,1,9899
1998-10-17,Barcelona,Salamanca,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,1,1,9899
1998-10-25,Espanol,Barcelona,1,2,A,0.0,1.0,A,,,,,,,,,,,,,,2,1,9899
1998-10-31,Barcelona,Sociedad,4,1,H,2.0,1.0,H,,,,,,,,,,,,,,4,1,9899
1998-11-08,Oviedo,Barcelona,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,1,2,9899
1998-11-15,Barcelona,Tenerife,4,1,H,1.0,1.0,D,,,,,,,,,,,,,,4,1,9899
1998-11-21,Mallorca,Barcelona,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,1,9899
1998-11-28,Barcelona,Ath Madrid,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,0,1,9899
1998-12-05,La Coruna,Barcelona,2,1,H,0.0,0.0,D,,,,,,,,,,,,,,1,2,9899
1998-12-13,Barcelona,Villareal,1,3,A,0.0,2.0,A,,,,,,,,,,,,,,1,3,9899
1998-12-20,Valladolid,Barcelona,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,1,0,9899
1999-01-03,Barcelona,Alaves,7,1,H,2.0,0.0,H,,,,,,,,,,,,,,7,1,9899
1999-01-09,Barcelona,Ath Bilbao,4,2,H,2.0,0.0,H,,,,,,,,,,,,,,4,2,9899
1999-01-17,Betis,Barcelona,0,3,A,0.0,2.0,A,,,,,,,,,,,,,,3,0,9899
1999-01-24,Barcelona,Zaragoza,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,3,1,9899
1999-01-31,Barcelona,Santander,3,2,H,2.0,1.0,H,,,,,,,,,,,,,,3,2,9899
1999-02-07,Extremadura,Barcelona,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,2,1,9899
1999-02-14,Barcelona,Real Madrid,3,0,H,2.0,0.0,H,,,,,,,,,,,,,,3,0,9899
1999-02-21,Celta,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,0,0,9899
1999-02-27,Barcelona,Valencia,2,4,A,1.0,2.0,A,,,,,,,,,,,,,,2,4,9899
1999-03-07,Salamanca,Barcelona,1,4,A,0.0,3.0,A,,,,,,,,,,,,,,4,1,9899
1999-03-14,Barcelona,Espanol,3,0,H,2.0,0.0,H,,,,,,,,,,,,,,3,0,9899
1999-03-21,Sociedad,Barcelona,0,2,A,0.0,1.0,A,,,,,,,,,,,,,,2,0,9899
1999-04-04,Barcelona,Oviedo,3,1,H,2.0,1.0,H,,,,,,,,,,,,,,3,1,9899
1999-04-10,Tenerife,Barcelona,2,3,A,1.0,2.0,A,,,,,,,,,,,,,,3,2,9899
1999-04-17,Barcelona,Mallorca,2,1,H,2.0,0.0,H,,,,,,,,,,,,,,2,1,9899
1999-04-25,Ath Madrid,Barcelona,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,1,1,9899
1999-05-02,Barcelona,La Coruna,4,0,H,3.0,0.0,H,,,,,,,,,,,,,,4,0,9899
1999-05-09,Villareal,Barcelona,2,3,A,1.0,0.0,H,,,,,,,,,,,,,,3,2,9899
1999-05-15,Barcelona,Valladolid,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,1,1,9899
1999-05-22,Alaves,Barcelona,1,4,A,0.0,1.0,A,,,,,,,,,,,,,,4,1,9899
1999-05-29,Ath Bilbao,Barcelona,1,3,A,0.0,1.0,A,,,,,,,,,,,,,,3,1,9899
1999-06-13,Barcelona,Betis,4,1,H,3.0,0.0,H,,,,,,,,,,,,,,4,1,9899
1999-06-20,Zaragoza,Barcelona,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,0,2,9899
1999-08-22,Barcelona,Zaragoza,2,0,H,0.0,0.0,D,,,,,,,,,,,,,,2,0,9900
1999-08-29,Santander,Barcelona,1,2,A,0.0,2.0,A,,,,,,,,,,,,,,2,1,9900
1999-09-11,Barcelona,Espanol,3,0,H,0.0,0.0,D,,,,,,,,,,,,,,3,0,9900
1999-09-18,Alaves,Barcelona,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,1,2,9900
1999-09-25,Barcelona,Betis,4,1,H,2.0,1.0,H,,,,,,,,,,,,,,4,1,9900
1999-10-02,Valladolid,Barcelona,0,2,A,0.0,1.0,A,,,,,,,,,,,,,,2,0,9900
1999-10-13,Barcelona,Real Madrid,2,2,D,1.0,1.0,D,,,,,,,,,,,,,,2,2,9900
1999-10-16,Numancia,Barcelona,3,3,D,0.0,1.0,A,,,,,,,,,,,,,,3,3,9900
1999-10-23,Barcelona,Ath Bilbao,4,0,H,1.0,0.0,H,,,,,,,,,,,,,,4,0,9900
1999-10-30,La Coruna,Barcelona,2,1,H,2.0,0.0,H,,,,,,,,,,,,,,1,2,9900
1999-11-07,Barcelona,Malaga,1,2,A,1.0,2.0,A,,,,,,,,,,,,,,1,2,9900
1999-11-20,Valencia,Barcelona,3,1,H,2.0,1.0,H,,,,,,,,,,,,,,1,3,9900
1999-11-28,Mallorca,Barcelona,3,2,H,2.0,1.0,H,,,,,,,,,,,,,,2,3,9900
1999-12-04,Barcelona,Oviedo,3,2,H,3.0,0.0,H,,,,,,,,,,,,,,3,2,9900
1999-12-11,Sevilla,Barcelona,3,2,H,1.0,1.0,D,,,,,,,,,,,,,,2,3,9900
1999-12-19,Barcelona,Ath Madrid,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,2,1,9900
1999-12-22,Vallecano,Barcelona,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,1,1,9900
2000-01-05,Barcelona,Sociedad,3,1,H,2.0,0.0,H,,,,,,,,,,,,,,3,1,9900
2000-01-09,Celta,Barcelona,0,2,A,0.0,1.0,A,,,,,,,,,,,,,,2,0,9900
2000-01-16,Zaragoza,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,0,0,9900
2000-01-23,Barcelona,Santander,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,1,0,9900
2000-01-29,Espanol,Barcelona,1,1,D,1.0,1.0,D,,,,,,,,,,,,,,1,1,9900
2000-02-06,Barcelona,Alaves,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,0,1,9900
2000-02-13,Betis,Barcelona,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,1,2,9900
2000-02-20,Barcelona,Valladolid,4,0,H,2.0,0.0,H,,,,,,,,,,,,,,4,0,9900
2000-02-26,Real Madrid,Barcelona,3,0,H,2.0,0.0,H,,,,,,,,,,,,,,0,3,9900
2000-03-04,Barcelona,Numancia,4,0,H,1.0,0.0,H,,,,,,,,,,,,,,4,0,9900
2000-03-11,Ath Bilbao,Barcelona,0,4,A,0.0,2.0,A,,,,,,,,,,,,,,4,0,9900
